DateTime,Close,Open,Low,High,Volume
20:00 18.03.22,14407.82,14335.08,14423.04,14325.29,192607.0
21:00 18.03.22,14433.02,14409.07,14436.27,14396.03,26946.0
23:00 20.03.22,14415.82,14412.81,14434.38,14403.03,22558.0
00:00 21.03.22,14403.83,14416.03,14416.52,14402.0,16055.0
01:00 21.03.22,14390.81,14403.82,14405.54,14371.28,25643.0
02:00 21.03.22,14348.07,14391.04,14393.83,14347.71,36426.0
03:00 21.03.22,14362.82,14348.2,14378.12,14340.77,31833.0
04:00 21.03.22,14370.29,14362.52,14374.04,14359.32,17802.0
05:00 21.03.22,14358.54,14370.58,14372.83,14350.52,13040.0
06:00 21.03.22,14328.29,14358.81,14360.21,14306.78,35462.0
07:00 21.03.22,14346.02,14328.52,14357.29,14320.56,30431.0
08:00 21.03.22,14346.57,14346.02,14366.58,14312.02,39213.0
09:00 21.03.22,14348.78,14347.28,14376.28,14338.52,60665.0
10:00 21.03.22,14366.57,14348.32,14383.57,14324.81,41111.0
11:00 21.03.22,14364.08,14366.79,14377.06,14347.52,33260.0
12:00 21.03.22,14400.77,14364.02,14427.06,14363.28,46526.0
13:00 21.03.22,14367.03,14400.57,14405.54,14360.56,41954.0
14:00 21.03.22,14302.04,14366.28,14465.57,14292.52,189440.0
15:00 21.03.22,14343.31,14302.27,14357.45,14228.28,252383.0
16:00 21.03.22,14440.33,14344.28,14454.08,14322.78,215020.0
17:00 21.03.22,14252.78,14442.33,14448.82,14245.03,270534.0
18:00 21.03.22,14262.57,14254.81,14269.28,14183.53,238594.0
19:00 21.03.22,14251.29,14261.2,14341.92,14229.02,222228.0
20:00 21.03.22,14371.29,14251.54,14373.65,14241.79,234053.0
21:00 21.03.22,14393.06,14371.77,14398.06,14366.56,28164.0
23:00 21.03.22,14368.61,14377.82,14382.04,14364.28,10732.0
00:00 22.03.22,14340.79,14368.07,14370.57,14340.52,15982.0
01:00 22.03.22,14310.63,14340.72,14344.06,14310.63,28150.0
02:00 22.03.22,14312.82,14310.99,14324.32,14293.07,43478.0
03:00 22.03.22,14326.79,14313.52,14346.54,14303.38,36538.0
04:00 22.03.22,14323.32,14327.08,14336.02,14312.77,32934.0
05:00 22.03.22,14314.07,14323.33,14335.32,14305.31,20448.0
06:00 22.03.22,14332.03,14314.31,14337.83,14300.77,32217.0
07:00 22.03.22,14327.77,14332.31,14352.28,14325.81,26151.0
08:00 22.03.22,14381.33,14328.08,14391.46,14323.78,39143.0
09:00 22.03.22,14427.54,14381.08,14440.79,14374.28,62551.0
10:00 22.03.22,14418.08,14427.29,14447.53,14408.46,41643.0
11:00 22.03.22,14421.79,14418.04,14433.04,14393.77,37536.0
12:00 22.03.22,14385.03,14421.66,14423.03,14380.56,37426.0
13:00 22.03.22,14395.57,14385.08,14398.95,14362.04,43221.0
14:00 22.03.22,14466.54,14395.57,14487.79,14374.53,193867.0
15:00 22.03.22,14612.54,14469.29,14634.44,14469.29,235169.0
16:00 22.03.22,14624.28,14615.27,14683.52,14593.4,189323.0
17:00 22.03.22,14612.06,14624.06,14642.78,14571.56,181775.0
18:00 22.03.22,14644.95,14611.56,14646.33,14582.52,158722.0
19:00 22.03.22,14642.82,14645.02,14658.41,14590.04,186788.0
20:00 22.03.22,14654.28,14642.42,14689.31,14627.56,192226.0
21:00 22.03.22,14653.43,14654.28,14668.32,14650.32,24538.0
23:00 22.03.22,14664.08,14642.57,14670.82,14629.77,16591.0
00:00 23.03.22,14666.25,14664.36,14668.58,14650.78,13631.0
01:00 23.03.22,14636.68,14665.79,14675.92,14632.12,29197.0
02:00 23.03.22,14647.64,14636.88,14649.39,14631.12,31537.0
03:00 23.03.22,14663.64,14647.64,14672.37,14624.88,29042.0
04:00 23.03.22,14650.42,14663.91,14669.42,14649.13,21564.0
05:00 23.03.22,14661.63,14650.39,14663.68,14645.13,14041.0
