===============================================================================
Id,ETH-USD,len,datetime,open,high,low,close,volume,openinterest,adjclose,ETH_GTrends,len,datetime,open,high,low,close,volume,openinterest,Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,ETH-USD,ETH_GTrends
450,ETH-USD,450,2019-03-26 23:59:59.999989,135.05,135.46,133.76,135.46,4499271679.0,0.0,135.460358,ETH_GTrends,64,2019-03-24 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,450,737144.9999999999,Broker,450,15627.021999999943,15627.021999999943,BuySell,450,131.75359999999998,,BuySell,450,,,DataTrades,450,203.0000000000001,
451,ETH-USD,451,2019-03-27 23:59:59.999989,135.45,141.08,135.34,140.99,5228240093.0,0.0,140.988159,ETH_GTrends,64,2019-03-24 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,451,737145.9999999999,Broker,451,29158.47699999994,15059.47699999994,BuySell,451,,143.1962,BuySell,451,,,DataTrades,451,,
452,ETH-USD,452,2019-03-28 23:59:59.999989,141.01,141.01,138.43,139.42,4163212475.0,0.0,139.416473,ETH_GTrends,64,2019-03-24 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,452,737146.9999999999,Broker,452,15043.375999999942,15043.375999999942,BuySell,452,136.35355,,BuySell,452,,,DataTrades,452,-556.0000000000002,
453,ETH-USD,453,2019-03-29 23:59:59.999989,139.34,142.55,138.05,142.5,5125602702.0,0.0,142.497421,ETH_GTrends,64,2019-03-24 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,453,737147.9999999999,Broker,453,28963.44199999994,14713.44199999994,BuySell,453,,144.68825,BuySell,453,,,DataTrades,453,,
454,ETH-USD,454,2019-03-30 23:59:59.999989,142.36,149.61,141.03,142.09,5144662127.0,0.0,142.092682,ETH_GTrends,64,2019-03-24 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,454,737148.9999999999,Broker,454,14713.205999999938,14713.205999999938,BuySell,454,138.91455,,BuySell,454,,,DataTrades,454,-302.000000000001,
455,ETH-USD,455,2019-03-31 23:59:59.999989,142.14,142.19,140.7,141.51,4249050197.0,0.0,141.514099,ETH_GTrends,65,2019-03-31 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,455,737149.9999999999,Broker,455,28912.991999999937,14761.991999999937,BuySell,455,,144.32285,BuySell,455,,,DataTrades,455,,
456,ETH-USD,456,2019-04-01 23:59:59.999989,141.47,142.73,140.74,141.83,4611999536.0,0.0,141.830322,ETH_GTrends,65,2019-03-31 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,456,737150.9999999999,Broker,456,14751.844999999936,14751.844999999936,BuySell,456,138.62890000000002,,BuySell,456,,,DataTrades,456,66.99999999999875,
457,ETH-USD,457,2019-04-02 23:59:59.999989,141.84,165.23,141.64,163.96,9826645698.0,0.0,163.961746,ETH_GTrends,65,2019-03-31 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,457,737151.9999999999,Broker,457,553.6609999999357,16949.660999999935,BuySell,457,139.51539999999997,,BuySell,457,,,DataTrades,457,,
458,ETH-USD,458,2019-04-03 23:59:59.999989,164.01,178.32,157.32,161.46,10622456246.0,0.0,161.458801,ETH_GTrends,65,2019-03-31 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,458,737152.9999999999,Broker,458,16938.259999999933,16938.259999999933,BuySell,458,,180.99479999999997,BuySell,458,,,DataTrades,458,2216.9999999999986,
459,ETH-USD,459,2019-04-04 23:59:59.999989,161.43,164.93,155.24,158.05,7953123529.0,0.0,158.052536,ETH_GTrends,65,2019-03-31 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,459,737153.9999999999,Broker,459,779.1169999999329,16584.116999999933,BuySell,459,152.91140000000001,,BuySell,459,,,DataTrades,459,,
460,ETH-USD,460,2019-04-05 23:59:59.999989,158.02,167.22,157.44,165.51,7531316908.0,0.0,165.514847,ETH_GTrends,65,2019-03-31 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,460,737154.9999999999,Broker,460,16565.314999999933,16565.314999999933,BuySell,460,,169.7283,BuySell,460,,,DataTrades,460,-340.99999999999966,
461,ETH-USD,461,2019-04-06 23:59:59.999989,165.51,172.52,161.8,165.95,7167016221.0,0.0,165.947205,ETH_GTrends,65,2019-03-31 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,Sentiment,461,737155.9999999999,Broker,461,16565.314999999933,16565.314999999933,BuySell,461,,,BuySell,461,,,DataTrades,461,,
462,ETH-USD,462,2019-04-07 23:59:59.999989,165.98,175.21,164.93,174.53,7596176020.0,0.0,174.531647,ETH_GTrends,66,2019-04-07 23:59:59.999989,0.0,0.0,0.0,3.0,0.0,0.0,Sentiment,462,737156.9999999999,Broker,462,16565.314999999933,16565.314999999933,BuySell,462,,,BuySell,462,,,DataTrades,462,,
463,ETH-USD,463,2019-04-08 23:59:59.999989,174.45,184.38,174.16,180.26,9304964610.0,0.0,180.25882,ETH_GTrends,66,2019-04-07 23:59:59.999989,0.0,0.0,0.0,3.0,0.0,0.0,Sentiment,463,737157.9999999999,Broker,463,16565.314999999933,16565.314999999933,BuySell,463,,,BuySell,463,,,DataTrades,463,,
464,ETH-USD,464,2019-04-09 23:59:59.999989,180.22,180.25,175.09,176.11,7632529578.0,0.0,176.114578,ETH_GTrends,66,2019-04-07 23:59:59.999989,0.0,0.0,0.0,3.0,0.0,0.0,Sentiment,464,737158.9999999999,Broker,464,16565.314999999933,16565.314999999933,BuySell,464,,,BuySell,464,,,DataTrades,464,,
465,ETH-USD,465,2019-04-10 23:59:59.999989,176.07,183.13,175.23,177.34,7856924879.0,0.0,177.337479,ETH_GTrends,66,2019-04-07 23:59:59.999989,0.0,0.0,0.0,3.0,0.0,0.0,Sentiment,465,737159.9999999999,Broker,465,16565.314999999933,16565.314999999933,BuySell,465,,,BuySell,465,,,DataTrades,465,,
466,ETH-USD,466,2019-04-11 23:59:59.999989,177.34,177.49,162.32,165.5,7859383417.0,0.0,165.497025,ETH_GTrends,66,2019-04-07 23:59:59.999989,0.0,0.0,0.0,3.0,0.0,0.0,Sentiment,466,737160.9999999999,Broker,466,16565.314999999933,16565.314999999933,BuySell,466,,,BuySell,466,,,DataTrades,466,,
467,ETH-USD,467,2019-04-12 23:59:59.999989,165.34,166.13,161.03,164.74,6237185309.0,0.0,164.736328,ETH_GTrends,66,2019-04-07 23:59:59.999989,0.0,0.0,0.0,3.0,0.0,0.0,Sentiment,467,737161.9999999999,Broker,467,16565.314999999933,16565.314999999933,BuySell,467,,,BuySell,467,,,DataTrades,467,,
468,ETH-USD,468,2019-04-13 23:59:59.999989,164.62,166.36,163.01,164.51,4959301561.0,0.0,164.513351,ETH_GTrends,66,2019-04-07 23:59:59.999989,0.0,0.0,0.0,3.0,0.0,0.0,Sentiment,468,737162.9999999999,Broker,468,16565.314999999933,16565.314999999933,BuySell,468,,,BuySell,468,,,DataTrades,468,,
469,ETH-USD,469,2019-04-14 23:59:59.999989,164.48,168.59,162.78,167.84,4846298303.0,0.0,167.838516,ETH_GTrends,67,2019-04-14 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,469,737163.9999999999,Broker,469,16565.314999999933,16565.314999999933,BuySell,469,,,BuySell,469,,,DataTrades,469,,
470,ETH-USD,470,2019-04-15 23:59:59.999989,167.9,168.82,159.56,161.57,5672311824.0,0.0,161.574173,ETH_GTrends,67,2019-04-14 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,470,737164.9999999999,Broker,470,16565.314999999933,16565.314999999933,BuySell,470,,,BuySell,470,,,DataTrades,470,,
471,ETH-USD,471,2019-04-16 23:59:59.999989,161.53,167.67,160.89,167.62,5180105341.0,0.0,167.623444,ETH_GTrends,67,2019-04-14 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,471,737165.9999999999,Broker,471,16565.314999999933,16565.314999999933,BuySell,471,,,BuySell,471,,,DataTrades,471,,
472,ETH-USD,472,2019-04-17 23:59:59.999989,167.55,168.94,165.5,166.95,5596102715.0,0.0,166.95076,ETH_GTrends,67,2019-04-14 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,472,737166.9999999999,Broker,472,16565.314999999933,16565.314999999933,BuySell,472,,,BuySell,472,,,DataTrades,472,,
473,ETH-USD,473,2019-04-18 23:59:59.999989,166.91,175.37,166.67,173.81,6971581464.0,0.0,173.814026,ETH_GTrends,67,2019-04-14 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,473,737167.9999999999,Broker,473,16565.314999999933,16565.314999999933,BuySell,473,,,BuySell,473,,,DataTrades,473,,
474,ETH-USD,474,2019-04-19 23:59:59.999989,173.79,173.98,170.62,173.71,6541053061.0,0.0,173.708435,ETH_GTrends,67,2019-04-14 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,474,737168.9999999999,Broker,474,16565.314999999933,16565.314999999933,BuySell,474,,,BuySell,474,,,DataTrades,474,,
475,ETH-USD,475,2019-04-20 23:59:59.999989,173.72,176.71,171.79,173.75,6142567812.0,0.0,173.751266,ETH_GTrends,67,2019-04-14 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,475,737169.9999999999,Broker,475,16565.314999999933,16565.314999999933,BuySell,475,,,BuySell,475,,,DataTrades,475,,
476,ETH-USD,476,2019-04-21 23:59:59.999989,173.72,174.42,167.43,170.05,6005571688.0,0.0,170.046524,ETH_GTrends,68,2019-04-21 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,476,737170.9999999999,Broker,476,16565.314999999933,16565.314999999933,BuySell,476,,,BuySell,476,,,DataTrades,476,,
477,ETH-USD,477,2019-04-22 23:59:59.999989,170.02,173.07,168.73,171.87,6094878077.0,0.0,171.874664,ETH_GTrends,68,2019-04-21 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,477,737171.9999999999,Broker,477,33550.31299999993,16363.31299999993,BuySell,477,,175.66604999999998,BuySell,477,,,DataTrades,477,,
478,ETH-USD,478,2019-04-23 23:59:59.999989,172.01,176.85,170.9,171.45,7097827092.0,0.0,171.4478,ETH_GTrends,68,2019-04-21 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,478,737172.9999999999,Broker,478,16332.111999999934,16332.111999999934,BuySell,478,168.3365,,BuySell,478,,,DataTrades,478,-198.99999999999807,
479,ETH-USD,479,2019-04-24 23:59:59.999989,171.35,171.57,161.98,165.83,7351304156.0,0.0,165.826096,ETH_GTrends,68,2019-04-21 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,479,737173.9999999999,Broker,479,33449.97699999993,16866.976999999933,BuySell,479,,174.14354999999998,BuySell,479,,,DataTrades,479,,
480,ETH-USD,480,2019-04-25 23:59:59.999989,165.91,166.51,153.85,154.46,6820332362.0,0.0,154.459396,ETH_GTrends,68,2019-04-21 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,480,737174.9999999999,Broker,480,16842.385999999933,16842.385999999933,BuySell,480,151.54225,,BuySell,480,,,DataTrades,480,543.9999999999998,
481,ETH-USD,481,2019-04-26 23:59:59.999989,154.58,158.03,152.09,156.35,7505283355.0,0.0,156.347092,ETH_GTrends,68,2019-04-21 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,481,737175.9999999999,Broker,481,32284.927999999934,16649.927999999934,BuySell,481,,160.40044999999998,BuySell,481,,,DataTrades,481,,
482,ETH-USD,482,2019-04-27 23:59:59.999989,156.27,160.59,155.62,158.43,5863109118.0,0.0,158.434937,ETH_GTrends,68,2019-04-21 23:59:59.999989,0.0,0.0,0.0,2.0,0.0,0.0,Sentiment,482,737176.9999999999,Broker,482,16642.300999999934,16642.300999999934,BuySell,482,153.2857,,BuySell,482,,,DataTrades,482,-168.99999999999977,
483,ETH-USD,483,2019-04-28 23:59:59.999989,158.5,159.57,157.13,157.3,5379894433.0,0.0,157.295074,ETH_GTrends,69,2019-04-28 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,483,737177.9999999999,Broker,483,32476.450999999935,16746.450999999935,BuySell,483,,161.96354999999997,BuySell,483,,,DataTrades,483,,
484,ETH-USD,484,2019-04-29 23:59:59.999989,157.29,158.33,153.19,155.2,6053776253.0,0.0,155.201996,ETH_GTrends,69,2019-04-28 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,484,737178.9999999999,Broker,484,16731.721999999936,16731.721999999936,BuySell,484,150.89215,,BuySell,484,,,DataTrades,484,121.0000000000008,
485,ETH-USD,485,2019-04-30 23:59:59.999989,155.17,162.43,155.17,162.17,6275803460.0,0.0,162.166031,ETH_GTrends,69,2019-04-28 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,485,737179.9999999999,Broker,485,16731.721999999936,16731.721999999936,BuySell,485,,,BuySell,485,,,DataTrades,485,,
486,ETH-USD,486,2019-05-01 23:59:59.999989,162.19,164.06,159.66,160.82,5789172433.0,0.0,160.818344,ETH_GTrends,69,2019-04-28 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,486,737180.9999999999,Broker,486,16731.721999999936,16731.721999999936,BuySell,486,,,BuySell,486,,,DataTrades,486,,
487,ETH-USD,487,2019-05-02 23:59:59.999989,160.85,162.94,160.06,162.12,6044171062.0,0.0,162.122787,ETH_GTrends,69,2019-04-28 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,487,737181.9999999999,Broker,487,16731.721999999936,16731.721999999936,BuySell,487,,,BuySell,487,,,DataTrades,487,,
488,ETH-USD,488,2019-05-03 23:59:59.999989,162.08,170.07,161.08,167.95,7299410672.0,0.0,167.952408,ETH_GTrends,69,2019-04-28 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,488,737182.9999999999,Broker,488,16731.721999999936,16731.721999999936,BuySell,488,,,BuySell,488,,,DataTrades,488,,
489,ETH-USD,489,2019-05-04 23:59:59.999989,167.89,170.65,161.79,164.03,6658100049.0,0.0,164.026581,ETH_GTrends,69,2019-04-28 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,489,737183.9999999999,Broker,489,16731.721999999936,16731.721999999936,BuySell,489,,,BuySell,489,,,DataTrades,489,,
490,ETH-USD,490,2019-05-05 23:59:59.999989,164.02,165.4,159.7,163.45,5938415562.0,0.0,163.450699,ETH_GTrends,70,2019-05-05 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,490,737184.9999999999,Broker,490,16731.721999999936,16731.721999999936,BuySell,490,,,BuySell,490,,,DataTrades,490,,
491,ETH-USD,491,2019-05-06 23:59:59.999989,163.34,175.76,159.99,172.65,7540096853.0,0.0,172.653214,ETH_GTrends,70,2019-05-05 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,491,737185.9999999999,Broker,491,16731.721999999936,16731.721999999936,BuySell,491,,,BuySell,491,,,DataTrades,491,,
492,ETH-USD,492,2019-05-07 23:59:59.999989,172.43,180.39,169.69,169.8,8411140170.0,0.0,169.79866,ETH_GTrends,70,2019-05-05 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,492,737186.9999999999,Broker,492,16731.721999999936,16731.721999999936,BuySell,492,,,BuySell,492,,,DataTrades,492,,
493,ETH-USD,493,2019-05-08 23:59:59.999989,169.9,172.18,166.41,170.95,6416569598.0,0.0,170.948166,ETH_GTrends,70,2019-05-05 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,493,737187.9999999999,Broker,493,16731.721999999936,16731.721999999936,BuySell,493,,,BuySell,493,,,DataTrades,493,,
494,ETH-USD,494,2019-05-09 23:59:59.999989,170.95,172.88,167.25,170.29,6546914198.0,0.0,170.289307,ETH_GTrends,70,2019-05-05 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,494,737188.9999999999,Broker,494,16731.721999999936,16731.721999999936,BuySell,494,,,BuySell,494,,,DataTrades,494,,
495,ETH-USD,495,2019-05-10 23:59:59.999989,170.31,175.89,168.99,173.14,8036919053.0,0.0,173.142746,ETH_GTrends,70,2019-05-05 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,495,737189.9999999999,Broker,495,16731.721999999936,16731.721999999936,BuySell,495,,,BuySell,495,,,DataTrades,495,,
496,ETH-USD,496,2019-05-11 23:59:59.999989,173.14,203.47,173.14,194.3,12578331654.0,0.0,194.304337,ETH_GTrends,70,2019-05-05 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,496,737190.9999999999,Broker,496,16731.721999999936,16731.721999999936,BuySell,496,,,BuySell,496,,,DataTrades,496,,
497,ETH-USD,497,2019-05-12 23:59:59.999989,194.16,201.88,183.65,187.33,10326050090.0,0.0,187.325317,ETH_GTrends,71,2019-05-12 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,497,737191.9999999999,Broker,497,16731.721999999936,16731.721999999936,BuySell,497,,,BuySell,497,,,DataTrades,497,,
498,ETH-USD,498,2019-05-13 23:59:59.999989,187.42,205.1,185.31,196.85,10367149039.0,0.0,196.846283,ETH_GTrends,71,2019-05-12 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,498,737192.9999999999,Broker,498,16731.721999999936,16731.721999999936,BuySell,498,,,BuySell,498,,,DataTrades,498,,
499,ETH-USD,499,2019-05-14 23:59:59.999989,196.74,217.87,196.05,217.15,12751049755.0,0.0,217.148575,ETH_GTrends,71,2019-05-12 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,499,737193.9999999999,Broker,499,16731.721999999936,16731.721999999936,BuySell,499,,,BuySell,499,,,DataTrades,499,,
500,ETH-USD,500,2019-05-15 23:59:59.999989,217.01,247.45,216.82,247.15,13460006534.0,0.0,247.153061,ETH_GTrends,71,2019-05-12 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,500,737194.9999999999,Broker,500,16731.721999999936,16731.721999999936,BuySell,500,,,BuySell,500,,,DataTrades,500,,
501,ETH-USD,501,2019-05-16 23:59:59.999989,246.94,275.39,245.8,264.01,18661465873.0,0.0,264.01001,ETH_GTrends,71,2019-05-12 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,501,737195.9999999999,Broker,501,16731.721999999936,16731.721999999936,BuySell,501,,,BuySell,501,,,DataTrades,501,,
502,ETH-USD,502,2019-05-17 23:59:59.999989,263.85,266.98,227.77,243.76,16037551694.0,0.0,243.764587,ETH_GTrends,71,2019-05-12 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,502,737196.9999999999,Broker,502,16731.721999999936,16731.721999999936,BuySell,502,,,BuySell,502,,,DataTrades,502,,
503,ETH-USD,503,2019-05-18 23:59:59.999989,243.91,246.36,233.1,234.6,10933142646.0,0.0,234.59523,ETH_GTrends,71,2019-05-12 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,Sentiment,503,737197.9999999999,Broker,503,16731.721999999936,16731.721999999936,BuySell,503,,,BuySell,503,,,DataTrades,503,,
504,ETH-USD,504,2019-05-19 23:59:59.999989,234.45,263.74,233.76,261.29,12049250894.0,0.0,261.292206,ETH_GTrends,72,2019-05-19 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,504,737198.9999999999,Broker,504,16731.721999999936,16731.721999999936,BuySell,504,,,BuySell,504,,,DataTrades,504,,
505,ETH-USD,505,2019-05-20 23:59:59.999989,261.27,261.55,241.8,251.86,10834541285.0,0.0,251.86441,ETH_GTrends,72,2019-05-19 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,505,737199.9999999999,Broker,505,16731.721999999936,16731.721999999936,BuySell,505,,,BuySell,505,,,DataTrades,505,,
506,ETH-USD,506,2019-05-21 23:59:59.999989,251.65,262.11,248.2,255.22,11545049593.0,0.0,255.215881,ETH_GTrends,72,2019-05-19 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,506,737200.9999999999,Broker,506,16731.721999999936,16731.721999999936,BuySell,506,,,BuySell,506,,,DataTrades,506,,
507,ETH-USD,507,2019-05-22 23:59:59.999989,255.0,258.8,242.73,244.7,9818257463.0,0.0,244.698914,ETH_GTrends,72,2019-05-19 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,507,737201.9999999999,Broker,507,16731.721999999936,16731.721999999936,BuySell,507,,,BuySell,507,,,DataTrades,507,,
508,ETH-USD,508,2019-05-23 23:59:59.999989,244.67,247.62,233.79,245.97,10671663487.0,0.0,245.965668,ETH_GTrends,72,2019-05-19 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,508,737202.9999999999,Broker,508,16731.721999999936,16731.721999999936,BuySell,508,,,BuySell,508,,,DataTrades,508,,
509,ETH-USD,509,2019-05-24 23:59:59.999989,245.99,255.26,243.24,249.48,9929433206.0,0.0,249.484985,ETH_GTrends,72,2019-05-19 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,509,737203.9999999999,Broker,509,16731.721999999936,16731.721999999936,BuySell,509,,,BuySell,509,,,DataTrades,509,,
510,ETH-USD,510,2019-05-25 23:59:59.999989,249.69,257.36,249.09,251.76,8924985385.0,0.0,251.759872,ETH_GTrends,72,2019-05-19 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,510,737204.9999999999,Broker,510,16731.721999999936,16731.721999999936,BuySell,510,,,BuySell,510,,,DataTrades,510,,
511,ETH-USD,511,2019-05-26 23:59:59.999989,251.72,269.17,247.25,267.07,9664267731.0,0.0,267.069641,ETH_GTrends,73,2019-05-26 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,Sentiment,511,737205.9999999999,Broker,511,16731.721999999936,16731.721999999936,BuySell,511,,,BuySell,511,,,DataTrades,511,,
512,ETH-USD,512,2019-05-27 23:59:59.999989,267.14,278.51,265.44,272.86,12074664736.0,0.0,272.86264,ETH_GTrends,73,2019-05-26 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,Sentiment,512,737206.9999999999,Broker,512,16731.721999999936,16731.721999999936,BuySell,512,,,BuySell,512,,,DataTrades,512,,
513,ETH-USD,513,2019-05-28 23:59:59.999989,272.59,274.32,267.51,271.77,10362846898.0,0.0,271.768707,ETH_GTrends,73,2019-05-26 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,Sentiment,513,737207.9999999999,Broker,513,16731.721999999936,16731.721999999936,BuySell,513,,,BuySell,513,,,DataTrades,513,,
514,ETH-USD,514,2019-05-29 23:59:59.999989,271.78,273.76,263.09,269.46,9819132174.0,0.0,269.455688,ETH_GTrends,73,2019-05-26 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,Sentiment,514,737208.9999999999,Broker,514,16731.721999999936,16731.721999999936,BuySell,514,,,BuySell,514,,,DataTrades,514,,
515,ETH-USD,515,2019-05-30 23:59:59.999989,269.55,287.2,247.35,255.86,13604268584.0,0.0,255.858948,ETH_GTrends,73,2019-05-26 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,Sentiment,515,737209.9999999999,Broker,515,16731.721999999936,16731.721999999936,BuySell,515,,,BuySell,515,,,DataTrades,515,,
516,ETH-USD,516,2019-05-31 23:59:59.999989,256.02,268.66,249.11,268.11,11255023515.0,0.0,268.113556,ETH_GTrends,73,2019-05-26 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,Sentiment,516,737210.9999999999,Broker,516,16731.721999999936,16731.721999999936,BuySell,516,,,BuySell,516,,,DataTrades,516,,
517,ETH-USD,517,2019-06-01 23:59:59.999989,268.43,273.56,263.52,265.39,9942869852.0,0.0,265.391266,ETH_GTrends,73,2019-05-26 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,Sentiment,517,737211.9999999999,Broker,517,16731.721999999936,16731.721999999936,BuySell,517,,,BuySell,517,,,DataTrades,517,,
518,ETH-USD,518,2019-06-02 23:59:59.999989,265.51,272.81,265.04,270.23,8744111713.0,0.0,270.225525,ETH_GTrends,74,2019-06-02 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,518,737212.9999999999,Broker,518,16731.721999999936,16731.721999999936,BuySell,518,,,BuySell,518,,,DataTrades,518,,
519,ETH-USD,519,2019-06-03 23:59:59.999989,270.09,270.33,251.26,252.61,9375712917.0,0.0,252.607925,ETH_GTrends,74,2019-06-02 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,519,737213.9999999999,Broker,519,16731.721999999936,16731.721999999936,BuySell,519,,,BuySell,519,,,DataTrades,519,,
520,ETH-USD,520,2019-06-04 23:59:59.999989,252.51,252.51,236.13,241.34,10132549747.0,0.0,241.338791,ETH_GTrends,74,2019-06-02 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,520,737214.9999999999,Broker,520,16731.721999999936,16731.721999999936,BuySell,520,,,BuySell,520,,,DataTrades,520,,
521,ETH-USD,521,2019-06-05 23:59:59.999989,241.5,248.14,239.98,247.05,8548917062.0,0.0,247.05101,ETH_GTrends,74,2019-06-02 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,521,737215.9999999999,Broker,521,16731.721999999936,16731.721999999936,BuySell,521,,,BuySell,521,,,DataTrades,521,,
522,ETH-USD,522,2019-06-06 23:59:59.999989,246.93,249.94,238.5,249.47,8265146806.0,0.0,249.474335,ETH_GTrends,74,2019-06-02 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,522,737216.9999999999,Broker,522,16731.721999999936,16731.721999999936,BuySell,522,,,BuySell,522,,,DataTrades,522,,
523,ETH-USD,523,2019-06-07 23:59:59.999989,249.34,254.35,246.6,250.93,8379534528.0,0.0,250.930359,ETH_GTrends,74,2019-06-02 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,523,737217.9999999999,Broker,523,16731.721999999936,16731.721999999936,BuySell,523,,,BuySell,523,,,DataTrades,523,,
524,ETH-USD,524,2019-06-08 23:59:59.999989,251.25,252.38,243.23,245.74,7225996863.0,0.0,245.738098,ETH_GTrends,74,2019-06-02 23:59:59.999989,0.0,0.0,0.0,4.0,0.0,0.0,Sentiment,524,737218.9999999999,Broker,524,16731.721999999936,16731.721999999936,BuySell,524,,,BuySell,524,,,DataTrades,524,,
525,ETH-USD,525,2019-06-09 23:59:59.999989,245.54,245.97,229.26,233.09,7566421456.0,0.0,233.0867,ETH_GTrends,75,2019-06-09 23:59:59.999989,0.0,0.0,0.0,3.0,0.0,0.0,Sentiment,525,737219.9999999999,Broker,525,16731.721999999936,16731.721999999936,BuySell,525,,,BuySell,525,,,DataTrades,525,,
